,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.017696551638361906,0.32615821466582984,0.031608604597583224,0.520071258953185,0.001561882042585771,0.002087357826501841
1,0.02499772042296785,0.413503303297721,0.020819641724177267,0.38090725570789336,0.001561882042585771,0.002087357826501841
2,0.02081570736243425,0.39545167269368303,0.01720365927154904,0.30615874653835623,0.001561882042585771,0.002087357826501841
3,0.0073505951959338504,0.13415362941659398,0.027246460592521476,0.43300418127684065,0.001561882042585771,0.002087357826501841
4,0.01943046701889944,0.3628519109513787,0.024954221564659037,0.6720154649044195,0.001561882042585771,0.002087357826501841
5,0.018621184643710934,0.3259903452756745,0.0303752677701166,0.7354446111999363,0.001561882042585771,0.002087357826501841
