,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9208459006796161,0.7891677114197874,-1,-1,0.9459541393199853,0.505794489954177,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1473,1067,360,250,188,172,162,133,119,137,101,86,67,55,73,35,61,67,37,38,46,44,31,57,32,18,31,36,35,31,54,38,26,45,22,23,35,34,33,44,46,41,30,48,60,77,79,94,183,457,0,0,1836,4491,999,863
