,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9320964251905991,0.6582250939412295,-1,-1,0.922462731043292,0.7368878316969545,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1499,1202,452,283,237,173,201,151,116,162,102,98,60,70,95,67,60,101,46,56,45,53,49,79,28,23,21,38,33,56,40,40,38,51,47,24,34,22,50,58,33,64,42,66,67,119,118,129,299,619,0,0,1444,4601,1039
