,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,feature_sum
0,0.926407742142011,0.7202055837511506,0.9319854194411117,0.6323650305182978,0.09436762843068262,0.07646891860192354,0.025053061224489793,0.01770204081632653,0.013213933849401829,0.011980577058409572,0.011289045273281726,0.00845911330049261,0.007949800609899133,0.007891860192352803,0.007520666197513488,0.0052956603330987576,0.005876471968097584,0.004916303072953319,0.005150082101806239,0.004462303542106498,0.003850058644147314,0.005553272343420127,0.003485104386582219,0.002988552662444288,0.0036383767300023455,0.004111658456486042,0.002595449214168426,0.0035733051841426227,0.0025353976073187894,0.0015780905465634528,0.0019126436781609197,0.0032784424114473375,0.0018701853155055127,0.002863523340370631,0.0024038001407459537,0.0019732113535069202,0.0019973727422003284,0.002578231292517007,0.0017691297208538587,0.0015624677457189773,0.0019382125263898665,0.0017789350222847762,0.0030232230823363827,0.003115740089139104,0.0022989444053483463,0.0035064039408866992,0.0026843537414965985,0.004243209007741027,0.004410133708655876,0.005137461881304246,0.00505137227304715,0.009085761201032137,0.015160262725779966,0.034342669481585736,0.0,0.0,0.11483818906873093,0.3024495894909688,0.06525376495425755,0.057966033309875674,13380.0
