,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9141318838342745,0.8040930714498536,-1,-1,0.9352589998596402,0.662777614696838,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2557,2067,1776,1851,0,0,1778,4671
