,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9231665828442754,0.7369597447039712,-1,-1,0.8986144408098122,0.9812412309327981,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1662,1276,398,281,289,218,241,162,194,137,141,105,127,97,70,65,75,101,64,70,77,69,35,113,49,16,36,58,20,40,32,40,50,63,42,26,40,29,61,39,37,84,33,68,64,73,85,172,352,522,0,0,1802,4700
