,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.932336084241633,0.6902715433649365,-1,-1,0.9091791426770378,0.6796594579275727,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1178,859,266,184,134,130,100,90,77,95,72,60,97,63,149,27,26,72,37,30,36,56,28,53,24,24,29,46,14,48,20,21,13,30,9,11,18,10,22,23,14,35,19,31,60,66,53,98,164,373,0,0,1691,4492,813,652,775,1083
