,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9223558703118269,0.7206662112067098,-1,-1,0.9353365621039255,0.73027105310847,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1416,1174,400,309,279,245,196,132,131,107,100,58,107,86,73,79,59,72,66,50,66,58,45,43,47,32,21,38,47,32,59,16,32,36,45,33,32,24,57,51,47,70,44,59,69,110,91,171,278,494,0,0,1838,4317,1159
