,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9189974505272349,0.8171340446983777,-1,-1,0.923974680136445,0.7088757386764177,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2761,1816,1806,1861,0,0,1822,4634
