,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9366372106841141,0.6084625580316706,-1,-1,0.9524987164841702,0.45442487532931086,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",647,602,139,123,106,79,67,65,51,47,43,31,52,21,34,22,25,36,30,35,26,27,10,18,14,8,13,12,7,15,19,6,7,22,18,6,15,14,19,17,16,18,20,45,43,32,47,50,106,239,0,0,1177,2573,459,334,396,597
