,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9019632269139841,0.9793213739661597,-1,-1,0.9208197867924126,0.6753745999514922,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",574,414,157,101,65,57,71,51,38,46,49,26,27,25,26,23,29,27,25,19,16,24,14,16,10,12,13,17,14,13,13,12,20,17,7,16,9,19,22,12,16,19,19,30,25,27,28,59,91,181,0,0,611,2144,304
