,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9191173688097185,0.7894325512765101,-1,-1,0.9110188402521283,0.8433820483398395,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1589,1309,557,335,288,245,192,166,143,112,111,83,110,101,67,92,75,100,49,42,77,57,49,77,49,29,24,85,27,40,26,42,59,66,44,48,25,58,42,36,33,53,50,88,60,90,67,216,351,649,0,0,1942,4375
