,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9007087987919444,0.9890673638458057,-1,-1,0.9156502495411265,0.814675606912138,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1607,1278,0,0,718,2097
