,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9345930846261685,0.6429477639230414,-1,-1,0.908724738834193,0.8113302365921655,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1398,1237,341,265,218,170,202,122,109,104,84,92,126,57,122,38,57,111,50,58,95,99,21,37,41,23,21,62,45,46,24,39,45,41,27,22,30,26,33,46,33,53,36,74,73,87,77,159,271,586,0,0,1834,4651,982
