,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9330149397696148,0.6609862598485924,-1,-1,0.9148004485796646,0.737635054847416,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1282,1111,288,252,190,148,150,109,92,105,68,70,114,68,127,33,65,106,44,49,75,65,21,39,34,19,29,54,34,58,32,20,30,43,16,24,26,22,46,40,32,41,47,65,64,92,56,176,284,559,0,0,1819,4588,892,787
