,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9420274189715421,0.6235276149421215,-1,-1,0.959072779705279,0.5688482293565916,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.01575713953572187,0.0588458000154857,0.0031855710491432913,0.0023146308152295087,0.0010302833126600852,0.0020158140692434303,0.0005854796914740335,0.0012967857307753182,0.0008254660854575417,0.0006918150092975621,0.0010464908868701623,0.0018773756288128903,0.0002576183314943063,0.00028612591741940713,0.0004560736238783799,0.0020100477335990665,0.0006865796969960443,0.000953714161542248,0.0005584603323104953,0.0004610448921802586,0.0003797311729706469,0.00014899772889182355,0.0003067930949638531,0.0004100875206420218,0.0004086565575668962,0.0005336880185314752,0.00037940145313660373,0.00043622666564761364,0.0029561206399135805,0.00026458289876957566,0.0005982098394808788,0.0005130035741714963,0.0008424413578609495,0.00560603540858381,0.0,0.0,0.19782107392556536,1.6968445983032916,0.15673774988005873,0.007049112922101908,0.004719016156772952,0.013384497154962613
