,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,GBR_separate,0.8682089602051274,0.9406380207072795,-1,-1,0.8765830470008605,0.7195968197466013,0.8765830470008605,0.7195968197466013,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,E&E,LGBM_separate,0.8509743740295523,1.0632506455080055,-1,-1,0.8608648567159308,0.7326376022924497,0.8608648567159308,0.7326376022924497,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
2,E&E,BGLGBM_separate,0.8480876581818364,1.0460113789717618,-1,-1,0.8730764522068408,0.6542266176102374,0.8730764522068408,0.6542266176102374,{'n_estimators': 30}
