,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.848907966709069,1.0811154077795053,0.883236980019516,0.8055272369799121,0.881241125327379,0.7865562057035249
1,0.8485270263344399,1.0919919871511963,0.8711580404983804,0.8147990891989321,0.867880271693276,0.8028969216955496
2,0.8552488093571701,1.0408234514705643,0.8751692747467198,0.7599217214302482,0.8728772551433964,0.7435016112469561
