,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.0951626473534475,0.664363882974812,0.1260258456267818,0.834021952822774,0.0046472111186679
1,1,0.1185061323752585,0.8170483933020842,0.1296347044884872,1.0297452997695629,0.0046472111186679
2,2,0.1014335466401532,0.6983418668309896,0.1392448677785715,1.0001380172982657,0.0046472111186679
0,0,0.0649943658530317,0.5636148493237488,0.1081512222712007,0.7331297120552442,0.0042362318008406
1,1,0.0758336829651687,0.6395583076129775,0.0967955447163694,0.8596582588800817,0.0042362318008406
2,2,0.0674775878610921,0.5834756654269992,0.1028714401712913,0.8036832972105808,0.0042362318008406
0,0,0.0437150878777051,0.4057164205668627,0.0986280316354214,0.6944137397119744,0.0036927513579973
1,1,0.0562056714801533,0.51702103357015,0.0873134840666694,0.7723980220228072,0.0036927513579973
2,2,0.0498808325290311,0.4430939110501536,0.0908275874077097,0.7099609534404049,0.0036927513579973
0,0,0.0392652259007238,0.3921275336577867,0.0853146506157871,0.5871305134921591,0.0035565381005971
1,1,0.0450681160955877,0.4487610207563365,0.081864733990688,0.7062434861974694,0.0035565381005971
2,2,0.0405150900683513,0.399235734355865,0.0852633728684404,0.6194057546275124,0.0035565381005971
0,0,0.0287756298568935,0.2951316076190074,0.0732289179359061,0.5569352053189857,0.002367214896507
1,1,0.0398735655626948,0.396760428082171,0.0786041530028776,0.6166775300705537,0.002367214896507
2,2,0.0308570897521191,0.3067636722030299,0.0787877277551444,0.5671958226512793,0.002367214896507
0,0,0.0202431998920392,0.2397910759055571,0.0706501073382885,0.5536705065316182,0.0031077036198295
1,1,0.0290655884638232,0.3170576220901955,0.0795522411311586,0.5727630604073897,0.0031077036198295
2,2,0.0218624825620077,0.2570078378913284,0.0740276001050818,0.5666547934257984,0.0031077036198295
0,0,0.0186819081481376,0.1985238409709043,0.0692054317420898,0.5508249285497384,0.0024976039557
1,1,0.0261553405170851,0.2745333768610736,0.0818906570914239,0.6035304087420938,0.0024976039557
2,2,0.0209208833453858,0.2163824345774718,0.0739215340529645,0.5297833650297216,0.0024976039557
0,0,0.0189634150645502,0.2050685782820386,0.0703953182662008,0.5428026479350722,0.0022006476789442
1,1,0.0243269483017339,0.2448583965826492,0.0773839794102412,0.5445479204599487,0.0022006476789442
2,2,0.0217898750774848,0.2134766376452335,0.0687035353429359,0.4919071831117046,0.0022006476789442
0,0,0.0170241830017397,0.1762664042784189,0.0655348029108983,0.5479633833685201,0.0016819362536682
1,1,0.020084513761642,0.2047355462931459,0.0603839387549686,0.5530415455954304,0.0016819362536682
2,2,0.0166971174666239,0.1698514976150696,0.0597648407644777,0.500941404660854,0.0016819362536682
0,0,0.0144873869799286,0.1568526069578596,0.0646890931764909,0.5327508397575258,0.0016687386023918
1,1,0.0182873712069339,0.1883932789522187,0.0727425039621359,0.5794357036943089,0.0016687386023918
2,2,0.0163697340869421,0.1682318837191509,0.0606568060927011,0.4930694555385738,0.0016687386023918
0,0,0.0137787730017046,0.1229713076265199,0.0616147173966684,0.5326762855370948,0.0015623997953207
1,1,0.0218790231578106,0.1776138496921646,0.0666691210824948,0.583254145176841,0.0015623997953207
2,2,0.0166952648836776,0.1428922675907865,0.0588851012586339,0.518688463060186,0.0015623997953207
