,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse
0,CO2,ETR_separate,0.933457530923738,0.8510270398721218,-1,-1,0.896229796480454,1.209687659970453,{'n_estimators': 200},0.02543180241858119
1,CO2,LGBM_separate,0.9181838452357833,1.0502961285685646,-1,-1,0.9064796057617619,1.0937532407903556,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.02543180241858119
