,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0.0077633241668916995,0.11922342152905394,0.05463018219954017,0.43558941826013925,0.0015560752149232227
1,0.00995475741919225,0.1571997972861837,0.057888523661862146,0.49212151615514993,0.0015560752149232227
