,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
1,1,0.0039808757361739,0.045077545674864,0.0346437064050651,0.396371482114528,0.000431566470154
0,0,0.0030027066926398,0.0264283317728457,0.0361970375069785,0.2686778515441404,0.0004002516483317
1,1,0.0036796310051707,0.0421306089353022,0.0361363691713589,0.3591069685784573,0.0004002516483317
0,0,0.0031129209403447,0.0336559454375266,0.0368126486824941,0.2829829892458522,0.0003983737754955
1,1,0.0041027468369017,0.0524334923728326,0.0382494976491258,0.3680897499659446,0.0003983737754955
0,0,0.0026172226131175,0.0308242640581867,0.035893565037919,0.2422415392319317,0.0003208809268066
1,1,0.0036843838451375,0.0476052176341802,0.0356214317993874,0.3827159715497154,0.0003208809268066
0,0,0.0028330704824043,0.0322741567528191,0.034121098198578,0.2353875617580517,0.0002832573923917
1,1,0.0035335301537776,0.0451676513172802,0.0320025199058838,0.3574354292173768,0.0002832573923917
0,0,0.0025308606990487,0.0290019055910032,0.0341634016293379,0.2335886576193662,0.0002367523752955
1,1,0.0028738881047122,0.0361316785645484,0.0340013690434497,0.3562399429562041,0.0002367523752955
0,0,0.0031406508402511,0.0387392248024522,0.033550138649632,0.2305358492493902,0.0001975904446256
1,1,0.0032490378155321,0.0411032682656271,0.0315411080184562,0.3241120062948859,0.0001975904446256
0,0,0.0020330271061734,0.0255470734443892,0.0331883363009653,0.2310755755995616,0.0001611398663826
1,1,0.0024555907250244,0.0344796757172666,0.0371617672967795,0.352834246870616,0.0001611398663826
