,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.017092236076737127,0.3156223656532528,0.052737592952313755,0.8001990874037798,0.001363157189283665,0.00201379542240229
1,0.019240650423576193,0.3858727565261597,0.0712088959500378,1.1495843674805062,0.001363157189283665,0.00201379542240229
2,0.017071094047951523,0.3671765905795773,0.043779432581839146,0.8397167477840721,0.001363157189283665,0.00201379542240229
3,0.024585923748906023,0.5840913312995115,0.05442147604989375,1.032521940998346,0.001363157189283665,0.00201379542240229
4,0.038118656046253814,0.7840597985806737,0.06160981587119521,1.7708538666791187,0.001363157189283665,0.00201379542240229
5,0.03498564191879004,0.7205648676293891,0.06274181646933308,1.5520012143224546,0.001363157189283665,0.00201379542240229
