,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CFCs,ETR_separate,0.8007093761941555,3.057937475688985,-1,-1,0.9724488022204829,0.72401157002697,{'n_estimators': 120},0.0806785990313685,0.052705361276935245
1,CFCs,LGBM_separate,0.8128990068806152,2.7942012282605324,-1,-1,0.8894700809394669,2.603155961848912,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}",0.0806785990313685,0.052705361276935245
2,CFCs,BGLGBM_separate,0.8129637701828344,2.8534574648030637,-1,-1,0.927652822354761,1.6648649747909097,{'n_estimators': 50},0.0806785990313685,0.052705361276935245
3,CFCs,ETR_separate,0.8668721517289779,2.2607221330775915,-1,-1,0.9740085518148861,0.6595688362234423,{'n_estimators': 200},0.0806785990313685,0.052705361276935245
4,CFCs,LGBM_separate,0.8621530804224321,2.4505742158413257,-1,-1,0.9314015151857844,1.699210773245283,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}",0.0806785990313685,0.052705361276935245
5,CFCs,BGLGBM_separate,0.8644759027313557,2.4126192679355247,-1,-1,0.9354628123456592,1.5422580924438982,{'n_estimators': 50},0.0806785990313685,0.052705361276935245
