,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CFCs,ETR_separate,0.9127316260711608,1.3920085266793096,-1,-1,0.9001132876614559,1.9686602686162766,{'n_estimators': 200},0.0775106517704283,0.06930192457285363
1,CFCs,LGBM_separate,0.9099561289222642,1.4957823569411817,-1,-1,0.7982813036111088,3.652602181417767,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}",0.0775106517704283,0.06930192457285363
2,CFCs,BGLGBM_separate,0.9022702139244629,1.6619510808897053,-1,-1,0.8627735435708821,2.7461884912095154,{'n_estimators': 50},0.0775106517704283,0.06930192457285363
3,CFCs,ETR_separate,0.9329696276204293,1.073549742258089,-1,-1,0.9351582255502563,1.3796500899067046,{'n_estimators': 200},0.0775106517704283,0.06930192457285363
4,CFCs,LGBM_separate,0.9241320219354721,1.1989046855177143,-1,-1,0.9385307495653386,1.4115343938300722,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}",0.0775106517704283,0.06930192457285363
5,CFCs,BGLGBM_separate,0.9372408420747425,1.015314716626999,-1,-1,0.9333919927228489,1.495626240799842,{'n_estimators': 30},0.0775106517704283,0.06930192457285363
