,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9271186471212403,0.7462149470635344,-1,-1,0.8712396375498701,0.962369967328807,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",433,40,60,35,41,29,34,43,30,35,37,27,37,20,39,0,0,619,2175,469,423,508,566
