,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9275621483654503,0.715738754280966,-1,-1,0.9228052460575898,0.7006704557922283,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1502,124,118,87,120,140,64,107,79,147,91,64,97,71,112,0,0,1839,4681,1346,1182,1345,1384
