,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9289332363761446,0.7067674731718795,-1,-1,0.9347722603312003,0.6214388982984371,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",795,99,147,79,73,124,38,64,72,52,67,50,52,48,92,0,0,1034,2593,866,708,753,894
