,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9241767196486311,0.7269301945473226,-1,-1,0.9371910306023126,0.6222183781955546,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1382,145,195,146,103,139,102,113,94,107,94,87,91,104,144,0,0,1764,4377,1489,1174,1359,1491
