,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,GBR_separate,0.8869475213774436,1.2783072214803313,-1,-1,0.8847883726728933,1.6042437745424207,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,CO2,ETR_separate,0.9104259214904715,1.0334215515614282,-1,-1,0.8904962841097983,1.3924606084645332,{'n_estimators': 200}
2,CO2,LGBM_separate,0.8879760288644493,1.2761553870958935,-1,-1,0.8840278094394504,1.5377659429315702,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
3,CO2,BGLGBM_separate,0.8978449437091666,1.167346576364126,-1,-1,0.8912376172821228,1.3868518758447805,{'n_estimators': 30}
4,CFCs,GBR_separate,0.3398638191607436,19.620827710106415,-1,-1,0.8506861898711292,2.7240233389022466,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,ETR_separate,0.4419336654801471,16.676412127976153,-1,-1,0.8135973983084891,3.049311474272484,{'n_estimators': 180}
6,CFCs,LGBM_separate,0.4614977977119269,16.48541366177316,-1,-1,0.8462308116848194,2.3956920797738426,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
7,CFCs,BGLGBM_separate,0.5216371161578957,14.783140242416408,-1,-1,0.8005080442774899,2.9016806775910493,{'n_estimators': 30}
8,Methane,GBR_separate,0.8556780324846827,1.9321146581741275,-1,-1,0.8513386673853611,1.7480580618657011,"{'learning_rate': 0.5, 'n_estimators': 200}"
9,Methane,ETR_separate,0.8551363574326805,2.0566332303910344,-1,-1,0.8666311089667698,1.557825567857194,{'n_estimators': 120}
10,Methane,LGBM_separate,0.8121943910580127,2.696995049374819,-1,-1,0.8851135526938658,1.4012923361370164,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
11,Methane,BGLGBM_separate,0.8525620106257101,2.0356139241281297,-1,-1,0.8745174865562413,1.497673084136441,{'n_estimators': 50}
12,E&E,GBR_separate,0.8393187186107168,1.0483632016398023,-1,-1,0.8035158101623517,1.5092542768440893,"{'learning_rate': 0.5, 'n_estimators': 200}"
13,E&E,ETR_separate,0.8222644762417936,1.1987461296300588,-1,-1,0.7269768765838088,1.8780299773282851,{'n_estimators': 200}
14,E&E,LGBM_separate,0.8296043323391492,1.0579777322042665,-1,-1,0.8334862344019982,1.1829961308344923,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
15,E&E,BGLGBM_separate,0.8508847338666155,0.9410654419529486,-1,-1,0.8154027619729951,1.2151658801373784,{'n_estimators': 50}
