,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.014439248572299342,0.17572257658348123,0.011306536023937129,0.22238647748199886
1,0.01174469985199762,0.09152001829993583,0.01645484081344143,0.2783895755392187
2,0.01428552782151504,0.12904323856620406,0.013907042304019445,0.2532618894837635
3,0.012048755952074709,0.11022977052565942,0.018677053088958968,0.30118195808652376
4,0.18095584657864894,2.2235199414213387,0.41077161209397334,7.670065839203918
5,0.1525936634066485,2.141995902770335,0.5258430986453188,6.854447345103844
6,0.16751096152665304,2.7137559468539747,0.4575537855158307,8.470064757001083
7,0.1360990433972641,2.3060033498318573,0.519963386521908,8.502071880939296
8,0.03270166999964557,0.3977462859140181,0.07795112797551945,0.8079941241360844
9,0.029127412427336293,0.3713716128659104,0.06933813393217385,0.6608737145795632
10,0.033736869326802074,0.38287724891475583,0.06228047525232283,0.6083619180667857
11,0.030470481471128446,0.37046303379513845,0.0644124645795103,0.6288452275688605
12,0.03913552117721194,0.28714004386233627,0.045372786177346996,0.3604122080746679
13,0.028856344298219504,0.19711815590716086,0.04819459668032832,0.2960184854307111
14,0.02789315239186514,0.2041969681981837,0.057851207675022345,0.379210103984334
15,0.02712078894972352,0.198559447890389,0.049332620270230755,0.35057387982190263
