,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9482853454163911,0.38829905462021425,-1,-1,0.9640839294418406,0.2302694747236616,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",850,916,335,70,71,95,116,54,34,10,69,39,24,28,56,65,41,0,24,15,4,1,43,0,0,0,16,19,9,17,5,17,15,0,0,1,20,7,4,0,0,13,12,8,1,7,79,37,84,304,466,522,1000,2696,381
