,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,E&E,LGBM_separate,0.948268264178631,0.3575686615963213,-1,-1,0.9738936132331688,0.22639990884634012,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",671,602,187,74,67,48,55,29,38,6,34,25,29,41,43,70,28,0,28,8,4,8,47,1,1,2,6,8,12,12,2,15,11,0,0,6,16,7,0,0,9,8,2,3,3,7,28,18,83,156,464,555,913,2804,203,182,540,481
