,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9545908718480914,0.3390368605105487,-1,-1,0.961625903729522,0.25068049255210445,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",2296,1644,509,545,963,2743
