,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,E&E,LGBM_separate,0.9568632621754736,0.3275836417881864,-1,-1,0.9537826852331817,0.2801610425331103,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",841,785,275,73,77,98,64,30,41,19,58,50,35,25,53,89,36,0,21,13,1,3,59,6,2,4,15,13,4,32,0,9,17,0,0,4,22,2,1,0,18,7,10,1,12,5,32,29,93,248,517,532,1024,2663,298,334
