,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9477109391641108,0.3691366140532929,-1,-1,0.9577509049656285,0.2938502650687352,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1364,841,958,775,518,477,878,2889
