,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,E&E,LGBM_separate,0.9438090313694192,0.3844106181410497,-1,-1,0.971662369313994,0.22201753757817577,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",853,828,245,88,58,89,90,40,47,20,64,47,38,42,32,62,10,0,24,13,2,7,41,2,3,3,13,19,2,23,4,31,3,0,0,6,14,12,9,0,14,4,24,5,12,11,65,23,86,222,486,509,977,2704,332,342
