,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9468148490331958,0.3691275076587903,-1,-1,0.94862737768495,0.40173422801210945,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",3406,2724,855,819,1576,5320
