,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9445083371107715,0.3903561220545163,-1,-1,0.9661166167943318,0.257200931713532,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",820,866,264,77,74,82,118,36,35,18,78,38,46,19,52,71,15,0,25,15,10,10,52,3,4,9,22,16,5,29,5,51,12,0,0,4,18,7,11,0,17,3,17,13,6,5,40,25,64,275,471,595,902,2852,398
