,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9497760437599402,0.3640460319154784,-1,-1,0.9578659171957932,0.2810902318716371,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",963,887,253,90,89,95,59,43,38,22,65,46,30,34,53,83,16,0,9,14,4,4,40,3,2,2,21,6,17,19,0,34,17,0,0,4,24,16,5,0,9,3,29,14,4,9,52,22,98,262,545,524,896,2748,378
