,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,E&E,LGBM_separate,0.9600472350944551,0.3038992076646757,-1,-1,0.9553841625284741,0.2697279687644206,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",940,812,267,83,77,80,63,38,50,16,31,52,49,23,52,76,22,0,33,10,2,7,57,3,1,3,14,11,7,35,2,23,30,0,0,3,25,7,1,0,12,10,9,1,14,0,36,24,108,311,568,545,963,2750,344
