,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9474322186632482,0.37665536972262376,-1,-1,0.9651622895561863,0.2428359632398341,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",2279,1686,492,599,992,2652
