,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9523358537442425,0.3488547604532479,-1,-1,0.9717001363071207,0.19725860057799302,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1041,964,264,72,80,92,76,46,31,12,59,33,32,51,36,83,16,0,26,15,8,2,47,5,2,0,21,10,12,46,6,51,16,0,0,0,40,9,10,0,37,4,17,2,12,8,90,86,103,326,504,506,984,2707
