,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.948259779380334,0.3668770149287102,-1,-1,0.9701965795741111,0.2315742948366711,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",2075,1728,516,587,1031,2763
