,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.9035851459630485,1.089288830430441,0.9113452917531087,0.9736609819990815
1,0.8894354023139797,1.2513923240743225,0.8889053991525178,1.1802033177882703
2,0.8908947467594043,1.2388872712270704,0.9008434566752165,1.120183721465867
3,0.9071338036054878,1.0569420888567431,0.9121484159889841,0.9421290880765112
