,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,Methane,LGBM_separate,0.9060614247421475,0.9506684723196285,-1,-1,0.9512124943791558,0.4561117172823953,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}"
