,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.7435473857514265,0.08517698256556956,-1,-1,0.8248530090020982,0.04424029038413645,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 10}",241,149,63,36,27,24,17,20,11,13,32,8,11,18,18,8,7,13,13,3,7,5,5,6,7,9,5,8,4,13,13,18,23,38,79,0,0,204,880,130,106,196,212
