,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,K,n,R2
1401,19,0,AC700,Methane,0,0,0,0,0.2495,-0.323,1499,0.88,0.16,0.72,,,,293,2.530991736,2.459016393,2883,0.928611216,0.89976143,-0.028849786,Methane,2.044691588,0.466143868,0.991559537
1413,,12,,Methane,0,0,0,0,0.2495,-0.323,1499,0.88,0.16,0.72,,,,313,2.582644628,1.836065574,2884,0.948813924,0.607625007,-0.341188916,Methane,1.467524818,0.476021824,0.990694028
1424,,23,,Methane,0,0,0,0,0.2495,-0.323,1499,0.88,0.16,0.72,,,,333,2.324380165,1.295081967,2885,0.843453408,0.258573988,-0.58487942,Methane,1.13579565,0.484385872,0.9898405
1435,,34,,Methane,0,0,0,0,0.2495,-0.323,1499,0.88,0.16,0.72,,,,353,2.530991736,1.032786885,2886,0.928611216,0.032260862,-0.896350354,Methane,0.844794323,0.514892096,0.99003402
1446,,45,,Methane,0,0,0,0,0.2495,-0.323,1499,0.88,0.16,0.72,,,,373,2.530991736,0.803278689,2887,0.928611216,-0.219053566,-1.147664782,Methane,0.629753642,0.550294791,0.990425131
1457,20,0,GAC-Egypt,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,293,0.519374683,0.853699657,2888,-0.655129723,-0.158175837,0.496953886,Methane,1.423708634,0.527575211,0.998238324
1474,,17,,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,303,0.491074955,0.707258464,2889,-0.711158505,-0.346359102,0.364799404,Methane,1.20175058,0.565836815,0.997693965
1487,,30,,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,313,0.476815825,0.585209909,2890,-0.740624973,-0.535784677,0.204840296,Methane,1.062059815,0.586606265,0.998040114
1500,,43,,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,323,0.476579084,0.479415999,2891,-0.741121602,-0.735186584,0.005935018,Methane,0.894478257,0.62504275,0.998383791
1513,,56,,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,333,0.490382941,0.398014728,2892,-0.712568681,-0.921266269,-0.208697588,Methane,0.769467622,0.6528063,0.998078083
1526,,69,,Methane,0,0,0,0,0.2495,-0.323,1587.9,0.59,,,,,,343,0.490146199,0.292220818,2893,-0.713051566,-1.230245535,-0.517193968,Methane,0.660011238,0.684050349,0.998066403
1541,21,0,875-CO-8,Methane,0,0,0,0,0.2495,-0.323,2643,1.05,0.59,0.46,,,,298,0.62670666,1.935195221,2894,-0.467276694,0.660208211,1.127484905,Methane,2.712551102,0.353908949,0.98264759
1552,,11,875-CO-4,Methane,0,0,0,0,0.2495,-0.323,1911,0.81,0.28,0.53,,,,298,1.68502508,2.725030097,2895,0.521780448,1.002479473,0.480699025,Methane,2.772799905,0.311124075,0.969733692
1564,,23,875-CO-2,Methane,0,0,0,0,0.2495,-0.323,1721,0.69,0.15,0.54,,,,298,2.280476226,3.176368599,2896,0.824384292,1.155738594,0.331354302,Methane,3.113488149,0.240148222,0.947475865
1576,,35,990-CO-2,Methane,0,0,0,0,0.2495,-0.323,3300,1.36,1.04,0.32,,,,298,1.067224142,1.43659181,2897,0.065061018,0.36227351,0.297212492,Methane,1.989584665,0.42992277,0.983087572
1589,,48,970-CO-2,Methane,0,0,0,0,0.2495,-0.323,3360,1.3,0.94,0.36,,,,298,1.19989503,1.750330251,2898,0.182234078,0.559804485,0.377570407,Methane,2.143696435,0.421938064,0.984600077
1602,,61,925-CO-2,Methane,0,0,0,0,0.2495,-0.323,2344,0.96,0.48,0.48,,,,298,1.130941665,2.080581242,2899,0.123050618,0.732647298,0.60959668,Methane,2.610221388,0.34860763,0.975058
1615,,74,600-600-H2,Methane,0,0,0,0,0.2495,-0.323,1269,0.6,0.02,0.58,,,,298,0.850202429,2.297708951,2900,-0.162280806,0.831912518,0.994193324,Methane,3.014315401,0.275701196,0.970687435
1626,,85,500-600-H2,Methane,0,0,0,0,0.2495,-0.323,1140,0.5,0.02,0.48,,,,298,1.912955466,2.83928266,2901,0.64864941,1.043551436,0.394902025,Methane,2.855802103,0.27542663,0.961510932
1639,,98,400-600-H2,Methane,0,0,0,0,0.2495,-0.323,1113,0.51,0.02,0.49,,,,298,0.779352227,0.964068826,2902,-0.249292183,-0.036592591,0.212699592,Methane,2.212828552,0.337588804,0.94513769
1652,,111,400-600-H-KOH,Methane,0,0,0,0,0.2495,-0.323,2228,0.9,0.4,0.5,,,,298,1.305601495,1.566622691,2903,0.26666385,0.44892215,0.1822583,Methane,2.542015724,0.364553367,0.952807183
1662,,121,500-600-H-KOH,Methane,0,0,0,0,0.2495,-0.323,1991,0.93,0.44,0.49,,,,298,1.452651778,2.176781003,2904,0.373390699,0.777847181,0.404456483,Methane,2.577177811,0.349048023,0.966040412
1674,22,0,MaxSorb III,Methane,0,0,0,0,0.2495,-0.323,3140,2.01,,,,,,278,1.228364004,1.998293882,2905,0.205683206,0.692293758,0.486610551,Methane,2.194521263,0.589649089,0.994864903
1683,,9,,Methane,0,0,0,0,0.2495,-0.323,3140,2.01,,,,,,298,1.62562823,1.64357546,2906,0.485894344,0.496874027,0.010979683,Methane,1.436272869,0.670901621,0.994832206
1693,,19,,Methane,0,0,0,0,0.2495,-0.323,3140,2.01,,,,,,318,1.502363259,1.227079994,2907,0.407039374,0.204637359,-0.202402016,Methane,1.040411073,0.721953304,0.994537025
1701,,27,,Methane,0,0,0,0,0.2495,-0.323,3140,2.01,,,,,,338,1.501546935,0.810414461,2908,0.406495866,-0.210209481,-0.616705348,Methane,0.758675662,0.755775135,0.994463676
1709,,35,ACF-20,Methane,0,0,0,0,0.2495,-0.323,1900,1.028,,,,,,278,1.16695561,1.274228507,2909,0.154398315,0.242340903,0.087942588,Methane,1.495175976,0.55700357,0.990333823
1718,,44,,Methane,0,0,0,0,0.2495,-0.323,1900,1.028,,,,,,298,1.452768378,1.101131881,2910,0.373470962,0.096338633,-0.277132329,Methane,1.079692418,0.60842625,0.992614981
1726,,52,,Methane,0,0,0,0,0.2495,-0.323,1900,1.028,,,,,,318,1.611952462,0.906515133,2911,0.477446154,-0.098147555,-0.575593708,Methane,0.754134305,0.669834234,0.996804309
1734,,60,,Methane,0,0,0,0,0.2495,-0.323,1900,1.028,,,,,,338,1.676625105,0.58229842,2912,0.516782907,-0.540772213,-1.05755512,Methane,0.52156722,0.736528413,0.996001703
1742,23,0,UK-GAC,Methane,0,0,0,0,0.2495,-0.323,1342,0.85,0.073,0.777,,,,284.2,2.63443329,1.802884615,2913,0.968668089,0.589387946,-0.379280142,Methane,1.469306511,0.456408984,0.994644128
1751,,9,,Methane,0,0,0,0,0.2495,-0.323,1342,0.85,0.073,0.777,,,,298.3,3.591881222,1.665521978,2914,1.278676082,0.510138575,-0.768537508,Methane,1.112981957,0.502602222,0.993846258
1761,,19,,Methane,0,0,0,0,0.2495,-0.323,1342,0.85,0.073,0.777,,,,323,2.132353717,0.858516484,2915,0.757226401,-0.152549398,-0.9097758,Methane,0.759582004,0.554117752,0.995681295
1770,24,0,AC1,Methane,0,0,0,0,0.2495,-0.323,1235,0.629,0.029,0.6,,,,294,4.212147887,2.190182433,2916,1.437972705,0.783984843,-0.653987861,Methane,1.336192993,0.427541458,0.991788606
1780,,10,AC2,Methane,0,0,0,0,0.2495,-0.323,1589,0.747,0.041,0.706,,,,294,1.742957746,1.417821892,2917,0.555583524,0.349121815,-0.206461709,Methane,1.364072787,0.462756924,0.994275249
1792,,22,AC3,Methane,0,0,0,0,0.2495,-0.323,1426,0.599,0.039,0.56,,,,294,1.016725352,1.008165133,2918,0.016587024,0.008131978,-0.008455045,Methane,1.403412413,0.433786554,0.990219604
1804,,34,AC4,Methane,0,0,0,0,0.2495,-0.323,999,0.5,0.044,0.456,,,,294,0.871478873,0.64591882,2919,-0.137563656,-0.437081449,-0.299517793,Methane,0.855126447,0.466044202,0.994801181
1816,,46,AC3,Methane,0,0,0,0,0.2495,-0.323,1426,0.599,0.039,0.56,,,,283,0.718827226,1.033195021,2920,-0.330134248,0.032655963,0.362790211,Methane,1.683144652,0.406559765,0.992257227
1829,,59,,Methane,0,0,0,0,0.2495,-0.323,1426,0.599,0.039,0.56,,,,311,1.610775145,0.995850622,2921,0.47671552,-0.00415801,-0.48087353,Methane,1.043513365,0.487134242,0.992350916
1841,,71,,Methane,0,0,0,0,0.2495,-0.323,1426,0.599,0.039,0.56,,,,329,1.2965543,0.597510373,2922,0.259710207,-0.514983634,-0.774693841,Methane,0.824637511,0.518421433,0.991972239
1854,25,0,CAGO Com,Methane,0,0,0,0,0.2495,-0.323,1229,0.596,0.022,0.574,,,,303,1.815748817,0.577993513,2923,0.596497954,-0.548192633,-1.144690587,Methane,0.365113436,0.55989901,0.995829352
1864,,10,CAGO C,Methane,0,0,0,0,0.2495,-0.323,1139,0.554,0.007,0.547,,,,303,2.566455558,0.142087789,2924,0.942525786,-1.951310178,-2.893835965,Methane,0.127429903,0.924826704,0.998002541
1874,,20,CA GO P,Methane,0,0,0,0,0.2495,-0.323,724,0.599,0.176,0.423,,,,303,0.784811097,0.309075868,2925,-0.24231223,-1.174168505,-0.931856275,Methane,0.543793888,0.369036563,0.972786836
1884,26,20,MAXSorB,Methane,0,0,0,0,0.2495,-0.323,3270,1.71,,,,,,298,5.196410017,2.490774908,2926,1.647968006,0.91259387,-0.735374136,Methane,1.318014353,0.532765813,0.991239645
1893,,29,CMK-3,Methane,0,0,0,0,0.2495,-0.323,936,1.18,,,,,,298,4.041937291,1.798892989,2927,1.396724104,0.58717147,-0.809552635,Methane,1.041078092,0.52642077,0.994679737
1902,,38,PACN-CO2-12h,Methane,0,0,0,0,0.2495,-0.323,1381,0.85,,,,,,298,5.656274987,3.078874539,2928,1.732765546,1.124564121,-0.608201425,Methane,1.923367711,0.389987576,0.984057013
1911,,47,PACN-CO2-9h,Methane,0,0,0,0,0.2495,-0.323,1143,0.77,,,,,,298,12.36376153,5.223708487,2929,2.514769737,1.653207588,-0.861562149,Methane,2.562690544,0.301369463,0.989787884
1919,,55,PACN-CO2-12h PELLET,Methane,0,0,0,0,0.2495,-0.323,1188,0.67,,,,,,298,1.838111697,1.547720941,2930,0.608738793,0.436783488,-0.171955304,Methane,2.039842205,0.381562721,0.970566135
1931,,67,PACN-CO2-9h PELLET,Methane,0,0,0,0,0.2495,-0.323,1077,0.61,,,,,,298,3.940446271,2.549596306,2931,1.371293984,0.935935035,-0.435358948,Methane,2.124818378,0.339875956,0.957295274
1942,27,0,AN2.57301,Methane,0,0,0,0,0.2495,-0.323,1695,0.88,,,,,,298,2.284739983,2.996958505,2932,0.826252225,1.097597943,0.271345718,Methane,2.24213538,0.472503552,0.997763423
1954,,12,AN37301,Methane,0,0,0,0,0.2495,-0.323,1596,0.84,,,,,,298,2.52344416,3.060127508,2933,0.925624699,1.118456584,0.192831886,Methane,2.15142207,0.477013099,0.994665815
1965,,23,AN27301,Methane,0,0,0,0,0.2495,-0.323,1617,0.83,,,,,,298,3.137254902,3.076138208,2934,1.143348183,1.123674982,-0.019673201,Methane,2.087997121,0.464968585,0.987158837
1975,,33,AN26701,Methane,0,0,0,0,0.2495,-0.323,1430,0.73,,,,,,298,1.36402387,1.798172414,2935,0.31043906,0.586770824,0.276331764,Methane,1.576038691,0.464686026,0.999314001
1988,,46,AN26702,Methane,0,0,0,0,0.2495,-0.323,1542,0.81,,,,,,298,1.291150118,2.063778824,2936,0.255533386,0.724538683,0.469005298,Methane,2.000827273,0.452941703,0.999181656
1998,,56,AN27302,Methane,0,0,0,0,0.2495,-0.323,1467,0.76,,,,,,298,1.471582526,1.979787034,2937,0.38633837,0.68298928,0.296650911,Methane,1.748360476,0.476032196,0.998237408
2010,28,0,Nprot-AC,Methane,0,0,0,0,0.2495,-0.323,650,0.42,,,,,,303,0.497265724,0.590250329,2938,-0.698630741,-0.527208545,0.171422196,Methane,1.028685021,0.508134112,0.994787987
2020,,0,EC250H2,Methane,0,0,0,0,0.2495,-0.323,749,0.32,0.02,0.3,,,,243,1.144459605,3.714851524,2939,0.134932565,1.312338711,1.177406146,Methane,2.779884675,0.391311758,0.957624214
2028,,8,,Methane,0,0,0,0,0.2495,-0.323,749,0.32,0.02,0.3,,,,263,1.098316996,2.889231203,2940,0.093779004,1.060990447,0.967211443,Methane,2.337140912,0.349725269,0.972614831
2036,,16,,Methane,0,0,0,0,0.2495,-0.323,749,0.32,0.02,0.3,,,,298,0.3069098,0.610099142,2941,-1.181201386,-0.494133807,0.68706758,Methane,1.401621868,0.391148042,0.98179664
2045,29,0,C-4,Methane,0,0,0,0,0.2495,-0.323,3870,2.07,0.48,1.59,,,,293,0.053116182,0.180456853,2942,-2.935273654,-1.712263572,1.223010082,Methane,1.63544506,0.697211804,0.997175112
2055,,10,C-5,Methane,0,0,0,0,0.2495,-0.323,3630,1.95,0.48,1.47,,,,293,0.044516471,0.134771574,2943,-3.111896018,-2.004173981,1.107722037,Methane,1.505183981,0.780688536,0.997644784
2066,,21,C-3,Methane,0,0,0,0,0.2495,-0.323,3180,1.7,0.42,1.28,,,,293,0.100606385,0.191878173,2944,-2.296539556,-1.650894626,0.64564493,Methane,1.312488746,0.81210621,0.999033162
2075,,30,C-2,Methane,0,0,0,0,0.2495,-0.323,1510,0.83,0.19,0.64,,,,293,0.130811316,0.21928934,2945,-2.033999333,-1.517363233,0.5166361,Methane,1.226810552,0.796869483,0.997946667
2086,,41,C-6,Methane,0,0,0,0,0.2495,-0.323,2900,1.54,0.36,1.18,,,,293,0.044558483,0.082233503,2946,-3.110952718,-2.498192486,0.612760232,Methane,1.184880284,0.798234489,0.997725611
2099,,54,C-1,Methane,0,0,0,0,0.2495,-0.323,730,0.44,0.14,0.3,,,,293,0.080553789,0.068527919,2947,-2.518830136,-2.680514043,-0.161683907,Methane,0.367365588,0.539287009,0.971421546
2109,,31,S0,Methane,0,0,0,0,0.2495,-0.323,507,0.767,,,,,,313,0.903339164,1.034809718,2948,-0.101657199,0.034217563,0.135874762,Methane,1.175274676,0.290741377,0.949795099
2116,,41,S40,Methane,0,0,0,0,0.2495,-0.323,296,0.551,,,,,,313,0.917068999,0.557947522,2949,-0.086572565,-0.583490368,-0.496917803,Methane,0.722264547,0.465071864,0.952100445
2123,,51,S50,Methane,0,0,0,0,0.2495,-0.323,158,0.525,,,,,,313,0.984147716,0.456946939,2950,-0.015979275,-0.783188003,-0.767208727,Methane,0.563021745,0.475013185,0.956989485
2130,,81,S50,Methane,0,0,0,0,0.2495,-0.323,158,0.525,,,,,,293,0.975647089,0.546218487,2951,-0.024654347,-0.604736223,-0.580081877,Methane,0.681795148,0.469437954,0.948951981
2137,,91,,Methane,0,0,0,0,0.2495,-0.323,158,0.525,,,,,,333,0.963692581,0.358543417,2952,-0.036982935,-1.025705518,-0.988722583,Methane,0.43135868,0.530034415,0.967536628
2143,30,12,CMS-1,Methane,0,0,0,0,0.2495,-0.323,1018.94,0.5286,0.0826,0.446,,,,298,0.662020906,0.628614916,2953,-0.412458144,-0.464236426,-0.051778282,Methane,0.890940852,0.589435814,0.992467048
2153,,34,CMS-2,Methane,0,0,0,0,0.2495,-0.323,558.84,0.3406,0.0666,0.274,,,,298,0.255516841,0.127853881,2954,-1.364466958,-2.05686722,-0.692400262,Methane,0.620667543,0.575608766,0.980818798
2165,,58,CMS-3,Methane,0,0,0,0,0.2495,-0.323,424.54,0.2395,0.0565,0.183,,,,298,0.18583043,0.085235921,2955,-1.682920689,-2.462332328,-0.779411639,Methane,0.549043576,0.594940255,0.990389988
2177,,84,CMS-1,Methane,0,0,0,0,0.2495,-0.323,1018.94,0.5286,0.0826,0.446,,,,308,0.436781609,0.324197214,2956,-0.828321959,-1.126403264,-0.298081305,Methane,0.717446545,0.613344855,0.992899382
2188,,107,CMS-2,Methane,0,0,0,0,0.2495,-0.323,558.84,0.3406,0.0666,0.274,,,,308,0.218390805,0.066693015,2957,-1.521469139,-2.707655061,-1.186185922,Methane,0.522638385,0.592581579,0.980306767
2200,,132,CMS-3,Methane,0,0,0,0,0.2495,-0.323,424.54,0.2395,0.0565,0.183,,,,308,0.287356322,0.126746369,2958,-1.247032294,-2.065567284,-0.818534991,Methane,0.492089714,0.603606795,0.988767548
2212,,157,CMS-1,Methane,0,0,0,0,0.2495,-0.323,1018.94,0.5286,0.0826,0.446,,,,318,0.271462714,0.17354132,2959,-1.303930482,-1.751339555,-0.447409073,Methane,0.655920047,0.614815267,0.990979066
2224,,181,CMS-2,Methane,0,0,0,0,0.2495,-0.323,558.84,0.3406,0.0666,0.274,,,,318,0.26066633,0.118285245,2960,-1.344514119,-2.134656244,-0.790142125,Methane,0.457870502,0.594364261,0.988902189
2236,,207,CMS-3,Methane,0,0,0,0,0.2495,-0.323,424.54,0.2395,0.0565,0.183,,,,318,0.162579069,0.042250654,2961,-1.816590816,-3.164135445,-1.347544629,Methane,0.408862065,0.618953742,0.987851802
2248,31,36,MICRO-GAC,Methane,0,0,0,0,0.2495,-0.323,1300,1.17,,,,,,293,0.098927863,0.209264727,2962,-2.313364354,-1.564155191,0.749209163,Methane,1.299190888,0.467089764,0.986528097
2259,,47,,Methane,0,0,0,0,0.2495,-0.323,1300,1.17,,,,,,308,0.542613995,0.523308905,2963,-0.611357087,-0.647583349,-0.036226263,Methane,0.956896115,0.524962166,0.987935269
2270,,58,,Methane,0,0,0,0,0.2495,-0.323,1300,1.17,,,,,,323,0.463420225,0.338960614,2964,-0.769121024,-1.081871361,-0.312750337,Methane,0.722499298,0.593603264,0.990391512
2282,32,0,GS,Methane,0,0,0,0,0.2495,-0.323,300,0.1237,,,,,,253.15,0.243902439,0.393338276,2965,-1.410986974,-0.933085284,0.477901689,Methane,0.61727653,0.306037929,0.987461434
2294,,12,,Methane,0,0,0,0,0.2495,-0.323,300,0.1237,,,,,,273.15,0.243902439,0.234040487,2966,-1.410986974,-1.452261159,-0.041274185,Methane,0.446573904,0.345837068,0.988594839
2305,,23,,Methane,0,0,0,0,0.2495,-0.323,300,0.1237,,,,,,293.15,1.219512195,0.207993038,2967,0.198450939,-1.57025067,-1.768701609,Methane,0.308145779,0.396424006,0.979103683
2316,,34,AC-01,Methane,0,0,0,0,0.2495,-0.323,1118,0.5841,,,,,,253.15,0.424628476,1.771117166,2968,-0.856540665,0.571610515,1.42815118,Methane,3.042579266,0.27375486,0.97113946
2328,,46,,Methane,0,0,0,0,0.2495,-0.323,1118,0.5841,,,,,,273.15,1.162223453,1.675749319,2969,0.15033494,0.51626042,0.365925479,Methane,2.249210529,0.318405903,0.970972932
2339,,57,,Methane,0,0,0,0,0.2495,-0.323,1118,0.5841,,,,,,293.15,0.91028542,0.967302452,2970,-0.09399708,-0.033244059,0.060753021,Methane,1.648961202,0.364828572,0.974722179
2350,,68,Carbon Black,Methane,0,0,0,0,0.2495,-0.323,76,0.049,,,,,,253.13,1.080232625,0.168224299,2971,0.077176411,-1.782457077,-1.859633488,Methane,0.24687532,0.401110713,0.967760487
2363,,81,,Methane,0,0,0,0,0.2495,-0.323,76,0.049,,,,,,273.13,1.406083378,0.108411215,2972,0.340808093,-2.221823736,-2.56263183,Methane,0.168574845,0.41813386,0.965178895
2373,,91,,Methane,0,0,0,0,0.2495,-0.323,76,0.049,,,,,,293.13,1.073306647,0.05046729,2973,0.070744208,-2.986429881,-3.057174089,Methane,0.103669228,0.471982916,0.977229707
2383,33,0,KOH0.5TP50,Methane,0,0,0,0,0.2495,-0.323,1044,0.5,0.04,0.46,,,,298,0.947789763,1.462879103,2974,-0.05362257,0.380406482,0.434029052,Methane,1.983045188,0.270454001,0.949098382
2394,,11,,Methane,0,0,0,0,0.2495,-0.323,1044,0.5,0.04,0.46,,,,313,0.72944554,1.063904659,2975,-0.315470567,0.061945781,0.377416348,Methane,1.609435227,0.306422659,0.962259284
2405,,22,,Methane,0,0,0,0,0.2495,-0.323,1044,0.5,0.04,0.46,,,,323,0.658204959,0.679681366,2976,-0.418238908,-0.38613117,0.032107738,Methane,1.29484095,0.353898727,0.958536552
2417,34,0,DO_800,Methane,0,0,0,0,0.2495,-0.323,3005,1.43,0.36,1.07,,,,298,1.304957905,1.755411422,2977,0.266170783,0.562703258,0.296532475,Methane,2.256639729,0.468453994,0.984206708
2434,,17,DO_700,Methane,0,0,0,0,0.2495,-0.323,2700,1.23,0.3,0.93,,,,298,2.188961646,2.704156848,2978,0.783427297,0.994790163,0.211362865,Methane,2.263936965,0.460219723,0.988672626
2446,,29,,Methane,0,0,0,0,0.2495,-0.323,2300,0.89,0.16,0.73,,,,298,39.99064546,11.77567465,2979,3.688645563,2.466035934,-1.22260963,Methane,2.011534937,0.454018127,0.977000476
2460,,55,MSC-30,Methane,0,0,0,0,0.2495,-0.323,2970,1.53,0.63,0.9,,,,298,4.749047384,3.930232065,2980,1.557944047,1.368698474,-0.189245573,Methane,2.929584844,0.34612764,0.961431193
2473,35,0,M1273-150,Methane,0,0,0,0,0.2495,-0.323,3350,1.75,0.08,1.67,,,,273,0.909990109,2.142206932,2981,-0.094321549,0.761836574,0.856158123,Methane,2.516145268,0.566390222,0.997924669
2486,,13,,Methane,0,0,0,0,0.2495,-0.323,3350,1.75,0.08,1.67,,,,283,1.008902077,1.962347341,2982,0.008862687,0.67414138,0.665278692,Methane,2.156522277,0.586846982,0.997446838
2499,,26,,Methane,0,0,0,0,0.2495,-0.323,3350,1.75,0.08,1.67,,,,293,1.404549951,2.088667333,2983,0.339716932,0.736526223,0.396809291,Methane,1.79039574,0.619316566,0.997316266
2511,,38,,Methane,0,0,0,0,0.2495,-0.323,3350,1.75,0.08,1.67,,,,303,0.850642928,1.242410604,2984,-0.16176283,0.217053528,0.378816358,Methane,1.522969168,0.64415308,0.998333738
2524,,51,,Methane,0,0,0,0,0.2495,-0.323,3350,1.75,0.08,1.67,,,,313,0.494559842,0.702244463,2985,-0.704087121,-0.353473698,0.350613422,Methane,1.259075069,0.682502242,0.998160964
2536,,72,babassu-AC,Methane,0,0,0,0,0.2495,-0.323,979,0.46,0.12,0.34,,,,293,0.76433121,1.030815521,2986,-0.268754063,0.030350257,0.29910432,Methane,1.450164357,0.371599263,0.987280663
2551,,87,,Methane,0,0,0,0,0.2495,-0.323,979,0.46,0.12,0.34,,,,303,0.873521383,0.839424574,2987,-0.13522267,-0.175038652,-0.039815982,Methane,1.24090949,0.406989289,0.986923914
2567,,103,,Methane,0,0,0,0,0.2495,-0.323,979,0.46,0.12,0.34,,,,313,0.545950864,0.301940973,2988,-0.605226299,-1.197523736,-0.592297437,Methane,1.032710467,0.442837485,0.980837651
2581,36,52,C60-CC-PNP,Methane,0,0,0,0,0.2495,-0.323,1911,0.85,0.255,0.595,82.71,9.14,8.15,298,0.50770679,0.84317583,2989,-0.677851182,-0.170579767,0.507271416,Methane,1.84374816,0.478403091,0.984566501
2592,,63,C30-CC-PNP,Methane,0,0,0,0,0.2495,-0.323,1635,0.63,0.35,0.28,79.98,9.27,10.38,298,0.479899587,1.111184304,2990,-0.734178391,0.105426387,0.839604778,Methane,2.022722981,0.430297865,0.985559665
2603,,74,C85-CC-PNP,Methane,0,0,0,0,0.2495,-0.323,1335,0.53,0.228,0.302,84.18,7.96,7.85,298,0.239582592,0.565437616,2991,-1.428857072,-0.570155307,0.858701765,Methane,1.66237857,0.408855433,0.979226661
2615,,86,P-CC-PNP,Methane,0,0,0,0,0.2495,-0.323,1027,0.393,0.209,0.184,81.26,8.61,9.89,298,0.292960405,0.694434553,2992,-1.227717817,-0.364657357,0.863060461,Methane,1.512810355,0.367583428,0.968982078
2629,37,0,PRC-850,Methane,0,0,0,0,0.2495,-0.323,776,0.5659,0.3765,0.1894,93.18,6.82,,298,0.017117117,0.052528441,2993,-4.067676315,-2.946400526,1.12127579,Methane,1.151023211,0.660493662,0.998053028
2640,,11,PRC-800,Methane,0,0,0,0,0.2495,-0.323,594,0.2433,0.0935,0.1498,91.4,8.6,,298,0.022522523,0.04522128,2994,-3.793239469,-3.096187514,0.697051956,Methane,1.116361118,0.682414339,0.996334061
2650,,21,PRC-900,Methane,0,0,0,0,0.2495,-0.323,403,0.3277,0.2367,0.091,94.01,5.99,,298,0.00990991,0.024801736,2995,-4.614220022,-3.696841627,0.917378395,Methane,0.933472427,0.655255806,0.995838772
2662,,33,PRC-850,Methane,0,0,0,0,0.2495,-0.323,776,0.5659,0.3765,0.1894,93.18,6.82,,288,0.018248563,0.077777778,2996,-4.003668959,-2.553899521,1.449769438,Methane,1.310563826,0.616447815,0.996851497
2671,,42,,Methane,0,0,0,0,0.2495,-0.323,776,0.5659,0.3765,0.1894,93.18,6.82,,308,0.01553545,0.029382716,2997,-4.164630766,-3.527348667,0.637282099,Methane,0.964111229,0.698204685,0.996823353
2681,38,33,AC800,Methane,0,0,0,0,0.2495,-0.323,1121.3,0.5668,0.34172372,0.22507628,,,,288,1.488431405,1.89562701,2998,0.397722817,0.63954966,0.241826843,Methane,1.739246424,0.615073349,0.997546795
2690,,42,,Methane,0,0,0,0,0.2495,-0.323,1121.3,0.5668,0.34172372,0.22507628,,,,298,1.353094335,1.708413362,2999,0.30239407,0.535565082,0.233171012,Methane,1.404318876,0.661316842,0.997645389
2700,,91,CMS,Methane,0,0,0,0,0.2495,-0.323,815.6,0.3001,0.11844947,0.18165053,,,,288,1.977959525,1.358083832,3000,0.682065771,0.306074759,-0.375991011,Methane,0.89186827,0.582024587,0.993324501
2709,,100,,Methane,0,0,0,0,0.2495,-0.323,815.6,0.3001,0.11844947,0.18165053,,,,298,1.378330483,0.452694611,3001,0.320872972,-0.792537529,-1.113410501,Methane,0.498108679,0.665639139,0.992966384
2718,,109,,Methane,0,0,0,0,0.2495,-0.323,815.6,0.3001,0.11844947,0.18165053,,,,308,2.154861976,0.452694611,3002,0.767726673,-0.792537529,-1.560264202,Methane,0.327442249,0.720197341,0.996924163
2725,39,0,AC-H3PO4,Methane,0,0,0,0,0.2495,-0.323,1178,0.49,0.04,0.45,,,,303,1.588132635,1.241426612,3003,0.462558883,0.216261212,-0.246297671,Methane,1.157266544,0.432208123,0.991590577
2732,,7,,Methane,0,0,0,0,0.2495,-0.323,1178,0.49,0.04,0.45,,,,323,1.679755672,0.925925926,3004,0.518648349,-0.076961041,-0.595609391,Methane,0.886992381,0.487593558,0.990731421
2739,,14,AC-H2O,Methane,0,0,0,0,0.2495,-0.323,754,0.58,0.3,0.28,,,,303,1.252181501,1.008230453,3005,0.224887231,0.008196767,-0.216690464,Methane,1.130648588,0.404329698,0.990165118
2748,,23,,Methane,0,0,0,0,0.2495,-0.323,754,0.58,0.3,0.28,,,,323,1.679755672,0.871056241,3006,0.518648349,-0.138048733,-0.656697083,Methane,0.785532137,0.48543237,0.992043055
2756,,31,AC-CO2,Methane,0,0,0,0,0.2495,-0.323,757,0.32,0.02,0.3,,,,303,1.282722513,1.34430727,3007,0.248984782,0.29587884,0.046894057,Methane,1.46896186,0.276013428,0.965986745
2763,,38,,Methane,0,0,0,0,0.2495,-0.323,757,0.32,0.02,0.3,,,,323,1.37434555,1.001371742,3008,0.317977654,0.001370802,-0.316606852,Methane,1.083006467,0.345131684,0.967630197
2770,,58,AC-1,Methane,0,0,0,0,0.2495,-0.323,1004,0.48,0.25,0.23,89.38,,0.45,298,0.088550101,0.206847635,3009,-2.424186774,-1.575772819,0.848413955,Methane,1.313521326,0.660366268,0.988343343
2778,,66,AC-2,Methane,0,0,0,0,0.2495,-0.323,1394,0.67,0.35,0.32,87.66,,0.33,298,0.081226473,0.265022197,3010,-2.510514066,-1.327941693,1.182572373,Methane,1.598966327,0.701561448,0.998401025
