0.000453858,54.30447598
0.001605144,73.69907142
0.002025719,100.8581564
0.004538578,129.304476
0.006151286,156.463561
0.008453858,192.6665449
0.010590015,232.7449267
0.02269289,250.8327247
0.040847201,268.9126976
0.075642965,281.7987375
0.110438729,294.6847775
0.143721634,306.2796703
0.190620272,312.6845428
0.237518911,317.7963118
0.266263238,320.3453493
0.311649017,324.1659711
0.382753404,326.6602327
0.459909228,330.4397725
0.52193646,332.9457718
0.573373676,332.8792582
0.624810893,332.8127445
0.680786687,334.0334655
0.721633888,333.9806458
0.768532526,335.2131045
0.822995461,336.4357817
0.874432678,336.3692681
0.91376702,337.6115082
0.97730711,341.4086546
