,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CFCs,ETR_separate,0.9043451096275396,1.3080401715704284,-1,-1,0.9393156096213696,0.8228003308779431,{'n_estimators': 200},0.07245311698398234,0.056602419889829905
1,CFCs,LGBM_separate,0.9125503817362736,1.1915303236393706,-1,-1,0.974730856071966,0.37365699052774093,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}",0.07245311698398234,0.056602419889829905
2,CFCs,BGLGBM_separate,0.9149023457506779,1.1801526781521008,-1,-1,0.9505817643555372,0.654374444854197,{'n_estimators': 50},0.07245311698398234,0.056602419889829905
3,CFCs,ETR_separate,0.9216926719221983,1.6197840086410367,-1,-1,0.9337672123163374,0.8788685970464357,{'n_estimators': 120},0.07245311698398234,0.056602419889829905
4,CFCs,LGBM_separate,0.9098760317732968,1.9988472872234837,-1,-1,0.9664867680014442,0.44069149306355127,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.07245311698398234,0.056602419889829905
5,CFCs,BGLGBM_separate,0.8987417719280011,2.227013586996872,-1,-1,0.9631683117343345,0.4604845554339279,{'n_estimators': 50},0.07245311698398234,0.056602419889829905
