,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CFCs,ETR_separate,0.9103386344032074,1.7820818805454226,-1,-1,0.9217829810181649,1.002977343464219,{'n_estimators': 120},0.0734496570848204,0.061059955486400586
1,CFCs,LGBM_separate,0.8817441134710062,2.3570046143348886,-1,-1,0.9187070004492374,0.9959480940378415,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}",0.0734496570848204,0.061059955486400586
2,CFCs,BGLGBM_separate,0.8963615983382877,2.1394452581330063,-1,-1,0.9370427027504464,0.8046508958631512,{'n_estimators': 10},0.0734496570848204,0.061059955486400586
3,CFCs,ETR_separate,0.9246381318704712,1.3476753368052687,-1,-1,0.9217793300243233,0.9661788167341749,{'n_estimators': 200},0.0734496570848204,0.061059955486400586
4,CFCs,LGBM_separate,0.9135322011736495,1.5260668060366327,-1,-1,0.9039803799638488,1.2938638532874918,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.0734496570848204,0.061059955486400586
5,CFCs,BGLGBM_separate,0.915395622115326,1.505563761677622,-1,-1,0.9185461614197138,1.1102626553445092,{'n_estimators': 50},0.0734496570848204,0.061059955486400586
