,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.006199134576459703,0.060533933366370946,0.01852076723986738,0.15939327371008696,0.000926184307152072,0.009323864286061146,0.001220658325546579,0.005070345150785859,0.001179302771162465,0.0003549928048422787,0.00022747613428209667,0.000314482708302295,0.001500475454943851,0.0011399824742173708,7.535564831392602e-05,0.00010007077939781346,0.0042695005063467985,0.00012534327270898572,0.00732833962854437,0.0026086407748557882,0.00027843109272067737,0.00014912835427335186,5.69108371833852e-05,0.0004632969469278457,0.0002774916922159113,6.869713280675802e-05,0.00042499327528768244,0.0001952104481024402,3.70554384232264e-05,6.270609498863358e-05,6.603619197690634e-05,0.00026554079037903423,6.543683722291539e-05,0.0001196028956602195,0.00010423198483445995,0.00019336068680786468,9.708558495804199e-05,0.0004009111649388537,0.0010341204289605493,0.0,0.0,0.0034359223791414085,0.008332946938822519,0.009958782953048351,0.0025785118770517055,0.003045926573960127,0.0016057910736822364,0.03652291305970784
