,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9284406757018401,0.7004049565045348,0.9324951264404614,0.6275292026614978,0.005169128048696002,0.024103159128477925,0.0019340676147398292,0.003777632969140168,0.0011249989344424766,0.0005331186589859027,0.00033271943605301226,0.0003902334735629114,0.0006940810803978903,0.0008264624768670512,0.00011084630061310109,0.00016234070839550019,0.0030440850447964376,0.00016911952328723458,0.002908366703486536,0.0022546741993514485,0.0001837783394619613,8.499845802657549e-05,4.889352723389025e-05,0.0001956253727512499,0.00014571921402097026,7.68412938762622e-05,0.00024269536199417733,0.0001607465610373336,4.888105113340295e-05,5.383358522010746e-05,8.847922893175984e-05,0.00016873518187759674,8.959064031142475e-05,0.0001772599791802535,0.00012896239568928032,0.00032396759910342766,0.00027448413034363673,0.0006611832978382155,0.003064460913259599,0.0,0.0,0.04418186290354626,0.8438574101367141,0.036255331659050614,0.006828001659115615,0.008053048481203525,0.007070174727785408,2.0065724703675767
