,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9240811397043437,0.7115707425907857,-1,-1,0.9354243813217819,0.6152420066840121,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",0.011807523712765196,0.06488349206536007,0.0029862743582688184,0.0017455198030308225,0.0005241921784922295,0.0010315286998929289,0.0001648599022067117,0.001119434476703581,0.0002701571267024379,0.0007968659239495967,0.00021092511029130085,0.00017903831551088583,0.0008285908015249014,0.00034450601753751214,0.02790415311127037,0.00018272260329280643,0.00011732635108283226,5.89115761370033e-05,6.633477868290827e-05,6.191299783229558e-05,0.00017732624551629604,0.00014577943744527034,8.790326437197275e-05,6.573848952386625e-05,2.5980773041537713e-05,3.8305638458920505e-05,0.00023501824175389263,0.0006138823929251025,0.0002971312755481052,0.00020129198239028737,0.0001841995514465844,0.0010952746035925442,0.00041623282573893436,0.004198987268113285,0.006742921868345075,0.0,0.0,0.10022904596816229,1.7073932678689976,0.0813405990689188,0.017854252211874366,0.009525385062112127,0.016299038297084113
