,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse
0,CFCs,ETR_separate,0.8926169717637166,1.4197337383156923,-1,-1,0.9731054420681892,0.5391083357441704,{'n_estimators': 100},0.06450485096303146
1,CFCs,LGBM_separate,0.8663889672735762,1.6978121393430115,-1,-1,0.9647190214316866,0.8063000362264389,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}",0.06450485096303146
2,CFCs,BGLGBM_separate,0.8937283521495625,1.4252962379643372,-1,-1,0.9727754028263415,0.5575170069437073,{'n_estimators': 50},0.06450485096303146
3,CFCs,ETR_separate,0.9194711383006371,1.4863464803448374,-1,-1,0.9678387094378476,0.656036492105321,{'n_estimators': 180},0.06450485096303146
4,CFCs,LGBM_separate,0.900059052549557,1.868141775062584,-1,-1,0.9682522293099921,0.6047481920387268,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}",0.06450485096303146
5,CFCs,BGLGBM_separate,0.9174360550869307,1.5297498435429286,-1,-1,0.9782317632953362,0.41111621345617777,{'n_estimators': 50},0.06450485096303146
