,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.951064808239219,0.6202985863600818,-1,-1,0.9523977719119682,0.4450115100530527,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1353,1062,390,211,186,154,90,202,163,99,112,115,83,66,76,76,67,81,44,60,57,67,49,42,88,49,54,92,66,112,122,130,193,345,0,0,1527,3305,1007,712,969,1024
