,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9504829525996893,0.5546353149151859,-1,-1,0.968536519702364,0.42512466763237183,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1341,1035,377,240,172,167,163,158,144,118,103,101,79,92,69,89,75,80,65,50,52,39,72,66,95,56,70,85,72,97,85,127,191,350,0,0,1445,3295,1069,787,910,1019
