,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8998728175927736,1.1143654826430769,0.9042718307705636,1.074622419333127
1,0.9044325811744874,1.0729730802548112,0.9044579840862653,1.0300831108237871
2,0.898637274980164,1.132903509420568,0.9069339553016736,1.0638575198090945
3,0.9136881064438452,0.9687252796233159,0.9166248546019922,0.9165357990429202
