0.001163424,446.1624027
0.002549602,466.407119
0.006444235,478.865406
0.009067615,492.1023359
0.011682482,503.78198
0.014288836,513.9043382
0.018200495,529.4771969
0.019531339,539.5995551
0.023438741,554.3937709
0.027346144,569.1879867
0.033808824,584.7608454
0.041529988,597.2191324
0.051806429,610.4560623
0.056963803,620.5784205
0.064655172,627.5862069
0.076177329,635.3726363
0.087699485,643.1590656
0.096662108,649.3882091
0.112002281,655.6173526
0.124787178,661.0678532
0.13627954,663.403782
0.156717498,668.8542825
0.173320413,672.7474972
0.193741345,675.083426
0.237147,682.0912125
0.265229507,685.9844271
0.292023734,687.541713
0.309885133,688.320356
0.337959127,690.6562848
0.358375803,692.2135706
0.382614753,692.9922136
0.40430694,694.5494994
0.427266123,694.5494994
0.447674287,694.5494994
0.483397085,696.1067853
0.507636036,696.8854283
0.522950671,698.4427141
0.551011895,698.4427141
0.570153061,700
0.585459184,700
0.602040816,700
0.62627551,700
0.64668793,700.7786429
0.688779767,700.7786429
0.727057842,703.1145717
0.742363964,703.1145717
0.767874169,703.1145717
0.794659883,703.1145717
0.822725364,703.8932147
0.848235568,703.8932147
0.877576559,704.6718576
0.892886938,705.4505006
0.940085072,706.2291435
0.959226238,707.7864294
0.97582064,710.1223582
0.991143788,713.2369299
1.001381921,719.4660734
