,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,E,S,A,B,V,BET,Vt,Vmic,Vmeso,Temp(K),Pressure,Adsorp(mmol/g),Index,Label
10,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.53101737,2.210084034,2327,E&E
11,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.598014888,2.285714286,2327,E&E
12,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.672456576,2.344537815,2327,E&E
13,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.739454094,2.361344538,2327,E&E
14,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.796526055,2.453781513,2327,E&E
15,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.863523573,2.504201681,2327,E&E
16,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,0.928039702,2.546218487,2327,E&E
17,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,278,1.012406948,2.605042017,2327,E&E
18,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.032258065,0.781512605,2328,E&E
19,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.066997519,1.050420168,2328,E&E
20,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.126550868,1.285714286,2328,E&E
21,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.203473945,1.470588235,2328,E&E
22,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.263027295,1.554621849,2328,E&E
23,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.327543424,1.672268908,2328,E&E
24,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.401985112,1.789915966,2328,E&E
25,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.461538462,1.806722689,2328,E&E
26,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.540942928,1.890756303,2328,E&E
27,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.605459057,1.949579832,2328,E&E
28,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.736972705,2.025210084,2328,E&E
29,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.863523573,2.117647059,2328,E&E
30,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,0.928039702,2.159663866,2328,E&E
31,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,298,1.012406948,2.243697479,2328,E&E
32,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.012406948,0.428571429,2329,E&E
33,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.027295285,0.529411765,2329,E&E
34,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.05955335,0.74789916,2329,E&E
35,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.138957816,1.025210084,2329,E&E
36,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.198511166,1.168067227,2329,E&E
37,122.5806452,134.9212406,144.1110205,149.9059602,155.1485984,159.0423735,163.3579958,167.2573984,171.0456559,174.2830972,177.6081512,180.9862522,185.1100852,188.7634776,191.7312982,194.6991188,197.7356057,200.7881676,204.3227419,209.1772738,214.0318056,219.0097724,223.9953721,229.035352,234.236262,239.9047361,247.2562735,254.6078109,261.0356547,267.2576462,273.4796377,283.1179763,292.7837759,300.6385973,308.4934187,316.3482402,322.5411846,328.6716001,334.4508636,338.8360294,343.2211952,348.5355791,353.9005456,359.1342916,363.7948299,369.8908154,378.4374805,386.9841456,400.8244446,429.5362903,0,0,0,0,0.3904,599,0.66,0.2,0.46,318,0.258064516,1.277310924,2329,E&E
