,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,E,S,A,B,V,BET,Vt,Vmic,Vmeso,Temp(K),Pressure,Adsorp(mmol/g),Index,Label
10,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,0.383511605,0.471428571,2752,Methane
11,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,0.519333201,0.6,2752,Methane
12,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,0.658643497,0.778571429,2752,Methane
13,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,0.816838775,0.95,2752,Methane
14,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,0.938931763,1.089285714,2752,Methane
15,122.5019023,129.1032453,129.0106908,130.4614811,138.6823102,146.7255255,152.7989092,158.5854424,163.9069374,168.4879712,172.1419319,174.7279661,176.5327327,183.8240229,193.0970458,197.2993499,207.3627515,221.9655034,215.0657583,222.4151219,232.2184667,245.3357319,248.2227607,262.3675703,269.2792108,281.7452736,294.7470679,303.6880434,324.2375442,344.9693115,374.0246415,410.2760358,465.5809238,571.1673866,836.5093584,0,0,0,0,0.2495,514,3,,,263,1.011174682,1.189285714,2752,Methane
16,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,0.993995717,1.163487243,2783,Methane
17,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,2.038097104,2.064269619,2783,Methane
18,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,3.954149113,3.288359529,2783,Methane
19,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,5.869641283,4.640652773,2783,Methane
20,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,8.832453918,6.156559224,2783,Methane
21,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,11.05501826,7.189323853,2783,Methane
22,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,12.9293622,7.964562135,2783,Methane
23,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,15.02246358,8.644347717,2783,Methane
24,656.5200247,708.9315863,766.3099292,811.6742616,870.5349027,922.7892507,973.8600495,1028.385829,1085.317379,1144.25987,1200.049441,1265.463314,1306.936405,1385.933553,1458.741565,1531.549577,1551.349606,1561.141897,1568.752258,1576.15075,1584.548178,1591.235537,1595.478782,1600.436241,1609.97326,1616.809638,1618.891277,1619.430951,1628.226222,1633.281196,1636.733241,1639.314932,1640.667242,1650.121683,1651.195657,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,17.98793545,9.551288332,2783,Methane
25,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,0.037929152,0.102730619,2784,Methane
26,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,1.083010259,0.779157161,2784,Methane
27,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,2.040056544,1.61555795,2784,Methane
28,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,3.172332713,2.324315246,2784,Methane
29,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,4.913854638,3.515794483,2784,Methane
30,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,6.918361349,4.483757645,2784,Methane
31,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,8.835672998,5.419390054,2784,Methane
32,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,10.84073955,6.259149883,2784,Methane
33,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,13.06400369,7.131660345,2784,Methane
34,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,14.98243502,7.810886087,2784,Methane
35,587.7917352,620.2311052,661.2552539,700.744338,740.6507602,780.2081713,816.5712026,856.2022078,903.0666835,958.9729971,1004.258489,1051.506935,1136.225776,1195.097227,1286.558873,1388.845448,1567.310347,1763.929658,1839.797355,1866.418786,1878.622409,1892.79781,1904.432444,1914.018904,1925.289315,1934.834693,1941.712062,1951.179778,1961.409858,1969.341992,1978.148882,1989.907122,2000.698567,2015.290637,2019.680009,0,0,0,0,0.2495,2986,3.18,0.93,2.25,298,17.9479069,8.717826702,2784,Methane
36,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,1.02915952,1.202020202,2795,Methane
37,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,1.989708405,1.626262626,2795,Methane
38,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,3.97941681,2.474747475,2795,Methane
39,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,6.037735849,2.828282828,2795,Methane
40,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,10.15437393,3.393939394,2795,Methane
41,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,16.19210978,3.818181818,2795,Methane
42,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,24.83704974,4.242424242,2795,Methane
43,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,30.12006861,4.383838384,2795,Methane
44,200.7601108,203.1687143,203.9137839,206.8003698,209.4049562,209.3544931,209.30403,209.253567,209.2031039,209.1526408,209.9492835,212.0137056,212.2285627,211.1986203,211.1379339,211.5959553,212.0539767,212.5119981,213.8743072,215.3345866,216.7948659,218.0789987,218.0285357,217.9780726,217.9276095,217.6901644,217.1311545,216.5721445,216.0131346,216.3923742,217.349134,218.3058938,219.2626536,222.1925358,225.5163763,0,0,0,0,0.2495,726,,0.33,,298,35.06003431,4.560606061,2795,Methane
45,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,1.097770154,2.191919192,2797,Methane
46,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,1.92109777,3.358585859,2797,Methane
47,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,3.910806175,4.702020202,2797,Methane
48,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,5.969125214,5.727272727,2797,Methane
49,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,9.948542024,7.282828283,2797,Methane
50,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,16.19210978,8.767676768,2797,Methane
51,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,20.10291595,9.297979798,2797,Methane
52,540.3847181,560.4322902,575.5101682,580.2782138,585.0516718,591.0989057,596.5820348,598.5651351,600.5587548,602.581719,604.1556505,605.1220939,606.0885373,607.0549807,608.0084624,608.9557212,609.90298,610.8502388,612.2357002,613.6959796,615.156259,616.5478763,617.0058976,617.463919,617.9219404,618.217572,618.1671089,618.1166458,618.0661827,618.0157196,618.3945539,619.0220562,619.6495586,621.1210837,622.7762575,0,0,0,0,0.2495,2085,,0.96,,298,24.97427101,9.616161616,2797,Methane
