,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.04817651033195338,0.4235196307449007,0.06816559465229476,1.199927361579005,0.05372926786701825,0.7009858032532799
1,0.04285818308604614,0.35266624896013243,0.08265618552611044,1.1627255905936373,0.06486646842628228,0.5718592585381924
2,0.04728713746968368,0.4637611958751445,0.08106070958150911,1.1615823917161239,0.0636657154914964,0.5241384270210453
