,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9008534655366385,0.9190409033852486,-1,-1,0.8870572181769175,1.1830155432924234,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1560,1296,0,0,733,2111
