,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9321524337134693,0.6361258696049121,-1,-1,0.9276709902585176,0.8222840957065701,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",960,665,254,182,114,90,127,48,91,101,81,65,48,51,58,92,19,51,45,34,32,44,20,26,27,5,12,45,14,21,25,27,14,35,12,15,20,27,20,35,26,35,28,64,41,39,48,104,179,336,0,0,954,2551,643
